Greenland,29,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=8f6edd95e7b117316b02080a9c80a63a&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D8f6edd95e7b117316b02080a9c80a63a%3Bsb_price_type%3Dtotal%26%3B&ss=Greenland&is_ski_area=0&ssne=Gibraltar&ssne_untouched=Gibraltar&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=84&dest_type=country&place_id_lat=72.9169&place_id_lon=-40.2635&search_pageview_id=74af4660095900e0&search_selected=true&ss_raw=Greenland
Mongolia,30,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Mongolia&is_ski_area=0&ssne=Mexico+City&ssne_untouched=Mexico+City&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=141&dest_type=country&place_id_lat=47.194&place_id_lon=104.644&search_pageview_id=055b53504b5c0047&search_selected=true&ss_raw=Mongolia
New Caledonia,33,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=New+Caledonia&is_ski_area=0&ssne=Montserrat&ssne_untouched=Montserrat&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=151&dest_type=country&place_id_lat=-21.1974&place_id_lon=165.707&search_pageview_id=24b454043cb3001b&search_selected=true&ss_raw=New+Caledonia
Sierra Leone,34,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Sierra+Leone&is_ski_area=0&ssne=St.+Helena+Bay&ssne_untouched=St.+Helena+Bay&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=189&dest_type=country&place_id_lat=8.36417&place_id_lon=-11.8173&search_pageview_id=c255567d86ad0072&search_selected=true&ss_raw=Sierra+Leone
Saint Vincent and the Grenadines,34,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=2ded98edb8f093eeeed696bac3b8c032&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D2ded98edb8f093eeeed696bac3b8c032%3Bsb_price_type%3Dtotal%26%3B&ss=Saint+Vincent+and+the+Grenadines&is_ski_area=0&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ss_raw=Saint+Vincent+and+the+Grenadines&ac_position=0&ac_langcode=xu&ac_click_type=b&dest_id=182&dest_type=country&place_id_lat=13.0127&place_id_lon=-61.2364&search_pageview_id=ae196853ef96014c&search_selected=true
Vanuatu,34,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=2ded98edb8f093eeeed696bac3b8c032&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D2ded98edb8f093eeeed696bac3b8c032%3Bsb_price_type%3Dtotal%26%3B&ss=Vanuatu&is_ski_area=0&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ss_raw=Vanuatu&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=227&dest_type=country&place_id_lat=-16.1661&place_id_lon=167.849&search_pageview_id=c255689f8cdf01c1&search_selected=true
Burkina Faso,36,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=8f6edd95e7b117316b02080a9c80a63a&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D8f6edd95e7b117316b02080a9c80a63a%3Bsb_price_type%3Dtotal%26%3B&ss=Burkina+Faso&is_ski_area=0&ssne=Ushuaia&ssne_untouched=Ushuaia&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=34&dest_type=country&place_id_lat=12.2913&place_id_lon=-1.86123&search_pageview_id=3d7641ef26350035&search_selected=true&ss_raw=Burkina+Faso
Macao,36,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=8f6edd95e7b117316b02080a9c80a63a&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D8f6edd95e7b117316b02080a9c80a63a%3Bsb_price_type%3Dtotal%26%3B&ss=Macau%2C+Macao&is_ski_area=0&ssne=Luxembourg&ssne_untouched=Luxembourg&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=-1204094&dest_type=city&iata=MFM&place_id_lat=22.2&place_id_lon=113.55&search_pageview_id=d0fd493df03d01a3&search_selected=true&ss_raw=Macao
Saint Helena,36,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=St+Helena+Bay%2C+Western+Cape%2C+South+Africa&is_ski_area=0&ssne=Singapore&ssne_untouched=Singapore&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=-1280342&dest_type=city&place_id_lat=-32.7667&place_id_lon=18.0333&search_pageview_id=49e1564c673a0140&search_selected=true&ss_raw=Saint+Helena
Mayotte,38,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Mayotte&is_ski_area=0&ssne=Montserrat&ssne_untouched=Montserrat&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=136&dest_type=country&place_id_lat=-12.8113&place_id_lon=45.1525&search_pageview_id=96be53e35e7501ab&search_selected=true&ss_raw=Mayotte
Tajikistan,38,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Tajikistan&is_ski_area=0&ssne=Chand%C4%ABgarh&ssne_untouched=Chand%C4%ABgarh&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=207&dest_type=country&place_id_lat=38.4705&place_id_lon=69.5981&search_pageview_id=38d957c6a9360111&search_selected=true&ss_raw=Tajikistan
Turks and Caicos Islands,43,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Turks+and+Caicos+Islands&is_ski_area=0&ssne=Belgrade&ssne_untouched=Belgrade&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=xu&ac_click_type=b&dest_id=217&dest_type=country&place_id_lat=21.6138&place_id_lon=-71.6956&search_pageview_id=8aa157863c160197&search_selected=true&ss_raw=Turks+and+Caicos+Islands
Sao Tome and Principe,44,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=S%C3%A3o+Tom%C3%A9+and+Pr%C3%ADncipe&is_ski_area=0&ssne=Belgrade&ssne_untouched=Belgrade&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=185&dest_type=country&place_id_lat=0.689827&place_id_lon=6.87408&search_pageview_id=52dc56f1a4ac00f4&search_selected=true&ss_raw=Sao+Tome+and+Principe
Grenada,46,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=8f6edd95e7b117316b02080a9c80a63a&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D8f6edd95e7b117316b02080a9c80a63a%3Bsb_price_type%3Dtotal%26%3B&ss=Grenada&is_ski_area=0&ssne=Gibraltar&ssne_untouched=Gibraltar&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=85&dest_type=country&place_id_lat=12.1459&place_id_lon=-61.6526&search_pageview_id=467a464f63c200c6&search_selected=true&ss_raw=Grenada
Haiti,49,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=8f6edd95e7b117316b02080a9c80a63a&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D8f6edd95e7b117316b02080a9c80a63a%3Bsb_price_type%3Dtotal%26%3B&ss=Haiti&is_ski_area=0&ssne=Hong+Kong&ssne_untouched=Hong+Kong&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=92&dest_type=country&place_id_lat=18.9158&place_id_lon=-72.6624&search_pageview_id=9f5a46f62403009d&search_selected=true&ss_raw=Haiti
Malawi,52,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Malawi&is_ski_area=0&ssne=Montserrat&ssne_untouched=Montserrat&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=127&dest_type=country&place_id_lat=-13.5827&place_id_lon=34.0978&search_pageview_id=2b1753c2bb780033&search_selected=true&ss_raw=Malawi
Venezuela,59,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=2ded98edb8f093eeeed696bac3b8c032&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D2ded98edb8f093eeeed696bac3b8c032%3Bsb_price_type%3Dtotal%26%3B&ss=Venezuela&is_ski_area=0&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ss_raw=Venezuela&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=229&dest_type=country&place_id_lat=6.82793&place_id_lon=-65.9571&search_pageview_id=64046863ca2d00fd&search_selected=true
Iraq,62,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=8f6edd95e7b117316b02080a9c80a63a&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D8f6edd95e7b117316b02080a9c80a63a%3Bsb_price_type%3Dtotal%26%3B&ss=Iraq&is_ski_area=0&ssne=Mo+i+Rana&ssne_untouched=Mo+i+Rana&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=101&dest_type=country&place_id_lat=33.156&place_id_lon=43.854&search_pageview_id=6400477b65c501ab&search_selected=true&ss_raw=Iraq
Suriname,63,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Suriname&is_ski_area=0&ssne=Belgrade&ssne_untouched=Belgrade&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=200&dest_type=country&place_id_lat=4.086&place_id_lon=-56.002&search_pageview_id=7f8d5702591000c3&search_selected=true&ss_raw=Suriname
Togo,67,https://www.booking.com/searchresults.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB&sid=164c7b8f4c916383e6569ac106d87f3c&sb=1&sb_lp=1&src=index&src_elem=sb&error_url=https%3A%2F%2Fwww.booking.com%2Findex.html%3Faid%3D304142%3Blabel%3Dgen173nr-1FCAEoggI46AdIM1gEaGyIAQGYATG4ARnIAQ_YAQHoAQH4AQKIAgGoAgO4AoGzi44GwAIB0gIkMjRhNjVhYjItMTcyZi00MzIxLWIyNWQtMjczMDkyODI3YjE22AIF4AIB%3Bsid%3D164c7b8f4c916383e6569ac106d87f3c%3Bsb_price_type%3Dtotal%26%3B&ss=Togo&is_ski_area=0&ssne=Chand%C4%ABgarh&ssne_untouched=Chand%C4%ABgarh&checkin_year=2022&checkin_month=2&checkin_monthday=6&checkout_year=2022&checkout_month=2&checkout_monthday=12&group_adults=2&group_children=0&no_rooms=1&b_h4u_keep_filters=&from_sf=1&ac_position=0&ac_langcode=en&ac_click_type=b&dest_id=210&dest_type=country&place_id_lat=7.945&place_id_lon=1.01683&search_pageview_id=9a0957a599a0017b&search_selected=true&ss_raw=Togo
